v ATLAS
# This file was created by ATLAS version 5.26.1.R on Sat Jan 01 10:15:14 2022.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2018                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
# Electrode #0 = 0 (V) 
# Electrode #1 = 0 (V) 
# Electrode #2 = 0 (V) 
# Electrode #3 = 0 (V) 
o 1 Energy (eV) 
o 2 Transmission  (electrons)  
o 3 DOS(1/eV cm)  (electrons)  x=0 
o 4 DOS(1/eV cm)  (electrons)  x=0.035 
o 5 J(A/eV)  (electrons)  x=0.01 
p 5 3000  3001  3002  3003  3004 
d  -0.0893247465   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0882118053   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0870086705   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0860497872   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0846957702   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.083399522   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.082447523   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0812710711   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0803720065   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0794027416   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0784476891   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0775700608   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0769581139   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0761955205   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0754740493   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.074793243   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0743065039   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0736836605   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.073089651   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0725286763   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0719885724   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.071466208   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0710926767   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0706059069   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.070135284   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0696852222   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0692427111   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0688212986   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0684069539   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0681074989   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0677119178   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0673333474   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0669583486   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0665991854   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0662415175   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0659005965   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0655596755   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0652344293   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0649908818   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0646718005   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0643643495   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0640568985   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0637622664   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0634702678   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0631818655   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0629046063   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0626273471   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.062357449   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.062160102   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0618969728   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0616393162   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0613898107   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0611403052   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0608957683   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0606594855   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0604232027   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.060189254   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.059965903   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0597425519   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0595192009   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0593060603   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0591481165   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0589375249   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0587269332   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0585286176   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0583307452   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0581328728   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0578906605   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0577056205   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0575205805   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0573355405   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0571546961   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0569827876   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0568108792   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0566389708   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0564670623   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0563078342   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.056151883   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0560309142   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0558726742   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0557144342   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0555693657   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0554256548   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0552819439   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.055138233   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0549945221   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0548611737   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0547333308   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0546054878   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0544776448   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0543498018   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0542219588   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0540708294   1e-014   4e-015   4e-015   2.43413403e-026  
d  -0.0539118327   1e-014   303275625   303275442   -6.55753962e-022  
d  -0.0537528361   1e-014   885087530   885087504   8.97794083e-021  
d  -0.0535938394   1e-014   1.13972641e+009   1.13972641e+009   5.97511466e-022  
d  -0.0534348427   1e-014   1.29210963e+009   1.29210964e+009   -8.35089798e-021  
d  -0.0532559945   1e-014   1.39488704e+009   1.39488706e+009   -1.78603732e-020  
d  -0.0531218439   1e-014   1.43996229e+009   1.43996231e+009   1.54566045e-020  
d  -0.0529429763   1e-014   1.46958315e+009   1.46958317e+009   -7.12003078e-021  
d  -0.0527641088   1e-014   1.47321326e+009   1.47321328e+009   -1.18437194e-020  
d  -0.0525755047   1e-014   1.45621954e+009   1.45621956e+009   -4.49138963e-020  
d  -0.0523782002   1e-014   1.42145416e+009   1.42145417e+009   -9.4352233e-021  
d  -0.0521808957   1e-014   1.37388927e+009   1.37388928e+009   -2.11834563e-020  
d  -0.0519835912   1e-014   1.31702811e+009   1.31702812e+009   4.22752304e-020  
d  -0.0517740823   1e-014   1.2494825e+009   1.24948251e+009   2.34320995e-020  
d  -0.0515593826   1e-014   1.17518156e+009   1.17518157e+009   1.87012486e-020  
d  -0.0513446829   1e-014   1.09784173e+009   1.09784173e+009   -2.56530599e-020  
d  -0.0511269084   1e-014   1.01800399e+009   1.01800399e+009   -3.25703149e-020  
d  -0.0508955984   1e-014   933194775   933194773   -1.39226903e-020  
d  -0.0506642884   1e-014   849635946   849635943   -6.48042929e-020  
d  -0.0504329784   1e-014   768325015   768325011   3.23179223e-020  
d  -0.0501869252   1e-014   685152114   685152108   -2.30201631e-020  
d  -0.0500014389   1e-014   625129287   625129281   2.43413403e-026  
d  -0.0497541238   1e-014   549097562   549097556   -4.58145804e-020  
d  -0.0494972036   1e-014   475316208   475316202   -9.13607139e-021  
d  -0.0492343569   1e-014   405599088   405599081   4.0988585e-020  
d  -0.0489715102   1e-014   341867806   341867800   6.81078322e-020  
d  -0.0486973542   1e-014   281819966   281819960   -4.97876198e-020  
d  -0.0484193491   1e-014   227576601   227576596   1.80462095e-020  
d  -0.0481408929   1e-014   179817057   179817053   2.43413403e-026  
d  -0.0478480236   1e-014   136454918   136454914   4.03335153e-020  
d  -0.0475551544   1e-014   99838630.8   99838627.4   -6.25249518e-020  
d  -0.0472556641   1e-014   69008653.7   69008650.9   1.78010601e-020  
d  -0.0470250371   1e-014   49572550.6   49572548.3   4.43808183e-020  
d  -0.0467175343   1e-014   29116086   29116084.3   -2.65309136e-020  
d  -0.0463992299   1e-014   14043450.1   14043448.9   -6.16694757e-020  
d  -0.0460772717   1e-014   4569023.69   4569023.06   -1.75515597e-020  
d  -0.0457495528   1e-014   312746.557   312746.401   -8.74097719e-021  
d  -0.0454132732   1e-014   992211.975   992212.237   3.4820869e-020  
d  -0.0450747583   1e-014   6228207.66   6228208.27   8.66917096e-021  
d  -0.0447242536   1e-014   15825906.9   15825907.8   -4.31589858e-020  
d  -0.0443737044   1e-014   29048400.2   29048401.3   -2.57831031e-020  
d  -0.0440418213   1e-014   44363880.7   44363882   2.56766549e-020  
d  -0.0437355379   1e-014   60490460.8   60490462.3   -3.41043993e-020  
d  -0.0433612253   1e-014   82271096.7   82271098.2   -8.48598213e-021  
d  -0.0429824313   1e-014   106063995   106063996   1.68906568e-020  
d  -0.0425939   1e-014   131712313   131712315   -4.20178625e-020  
d  -0.0422009871   1e-014   158376133   158376134   -3.34451517e-020  
d  -0.0417972173   1e-014   186007037   186007039   8.31777569e-021  
d  -0.0413901705   1e-014   213610333   213610335   -4.96431048e-020  
d  -0.0410143058   1e-014   238499355   238499357   -1.23498584e-019  
d  -0.0406542685   1e-014   261518591   261518592   5.7360041e-020  
d  -0.0402206609   1e-014   287855333   287855334   -4.88839667e-020  
d  -0.0397855234   1e-014   312455078   312455079   -3.24005456e-020  
d  -0.0393523111   1e-014   334862960   334862961   -4.83185639e-020  
d  -0.0389271264   1e-014   354638958   354638959   8.00686706e-021  
d  -0.0385142703   1e-014   371605707   371605708   -2.38857866e-020  
d  -0.0381123713   1e-014   385921202   385921203   -4.75088165e-020  
d  -0.0378172569   1e-014   395021040   395021041   2.43413403e-026  
d  -0.037431122   1e-014   405105170   405105170   6.27504151e-020  
d  -0.0370561545   1e-014   412921781   412921781   -3.12113402e-020  
d  -0.036688013   1e-014   418720030   418720031   9.3150953e-020  
d  -0.0363308453   1e-014   422599901   422599901   1.08128891e-019  
d  -0.0359783199   1e-014   424784680   424784680   4.61093026e-020  
d  -0.035638367   1e-014   425390889   425390890   4.58857549e-020  
d  -0.0352992326   1e-014   424580194   424580194   4.56625964e-020  
d  -0.034976048   1e-014   422545350   422545350   7.57496678e-020  
d  -0.0347336595   1e-014   420244237   420244238   -1.50967075e-020  
d  -0.034418095   1e-014   416297665   416297666   -4.50821376e-020  
d  -0.0341113781   1e-014   411480920   411480920   -1.0471972e-019  
d  -0.0338046812   1e-014   405752530   405752530   2.43413403e-026  
d  -0.0335142911   1e-014   399538952   399538952   -4.44858694e-020  
d  -0.033223901   1e-014   392606747   392606747   -8.85882436e-020  
d  -0.0329400786   1e-014   385184309   385184309   -2.9404426e-020  
d  -0.0326660539   1e-014   377455299   377455299   4.39255648e-020  
d  -0.0323920292   1e-014   369216060   369216061   -2.91629546e-020  
d  -0.0321287395   1e-014   360858214   360858214   -7.26172387e-020  
d  -0.0319317595   1e-014   354345138   354345138   2.43413403e-026  
d  -0.0316782712   1e-014   345663629   345663629   -7.21206387e-020  
d  -0.0314287893   1e-014   336819225   336819225   8.62146229e-020  
d  -0.0311884984   1e-014   328048339   328048339   -2.86321924e-020  
d  -0.0309482075   1e-014   319057606   319057606   9.98415521e-020  
d  -0.0307136828   1e-014   310096426   310096426   2.84226505e-020  
d  -0.0304913461   1e-014   301453673   301453673   1.41622543e-020  
d  -0.0302690094   1e-014   292688580   292688580   5.64527088e-020  
d  -0.0300466727   1e-014   283821369   283821369   2.43413403e-026  
d  -0.0298421389   1e-014   275591013   275591013   1.40189384e-020  
d  -0.0296390389   1e-014   267364294   267364294   1.39740952e-020  
d  -0.0294359389   1e-014   259098166   259098166   -4.17877481e-020  
d  -0.029237247   1e-014   250986834   250986834   -6.94268734e-020  
d  -0.0290553238   1e-014   243549766   243549766   -6.92260075e-020  
d  -0.0289042441   1e-014   237373232   237373232   4.14355159e-020  
d  -0.0287369584   1e-014   230540717   230540717   8.26493794e-020  
d  -0.0285550353   1e-014   223126256   223126256   4.12041659e-020  
d  -0.0283417083   1e-014   214464712   214464712   5.47504509e-020  
d  -0.0281209248   1e-014   687038773   687038721   -1.37743027e-020  
d  -0.0279001414   1e-014   1.17425348e+009   1.17425347e+009   6.80169674e-020  
d  -0.0276679676   1e-014   1.39795084e+009   1.39795084e+009   1.33237173e-020  
d  -0.0274178685   1e-014   1.51655205e+009   1.51655206e+009   -2.72309278e-020  
d  -0.0271677694   1e-014   1.56385912e+009   1.56385913e+009   -2.54059138e-020  
d  -0.0269075167   1e-014   1.56502716e+009   1.56502717e+009   1.2054782e-019  
d  -0.0265605708   1e-014   1.51727107e+009   1.51727108e+009   -2.50288627e-020  
d  -0.0262830141   1e-014   1.45261823e+009   1.45261824e+009   -2.7048561e-020  
d  -0.0259819155   1e-014   1.36570234e+009   1.36570235e+009   -7.83179762e-020  
d  -0.0257541226   1e-014   1.29248503e+009   1.29248503e+009   -1.28984492e-020  
d  -0.0254462607   1e-014   1.18764295e+009   1.18764296e+009   9.19015719e-020  
d  -0.0251172903   1e-014   1.07233403e+009   1.07233403e+009   -1.28745799e-020  
d  -0.0247883198   1e-014   957245764   957245762   -5.28761148e-020  
d  -0.024437988   1e-014   837917903   837917900   5.3161942e-020  
d  -0.0240844334   1e-014   723144248   723144245   2.51731196e-020  
d  -0.023713193   1e-014   610493547   610493544   -1.00988688e-019  
d  -0.0233355267   1e-014   505381094   505381090   -4.99664525e-020  
d  -0.0229403927   1e-014   406442560   406442557   -2.59717302e-020  
d  -0.0226393044   1e-014   338866751   338866747   -1.21149369e-020  
d  -0.0222236209   1e-014   256720191   256720188   -8.69333658e-020  
d  -0.0217985969   1e-014   185857823   185857821   2.4804532e-020  
d  -0.0213541653   1e-014   125399707   125399706   3.62102248e-020  
d  -0.0209023141   1e-014   77403663   77403661.6   1.18854762e-020  
d  -0.0204304181   1e-014   40692958.7   40692957.7   9.60927912e-020  
d  -0.0199457658   1e-014   15956180.6   15956180.1   1.32310669e-020  
d  -0.0195742598   1e-014   5015415.84   5015415.56   -7.22659916e-020  
d  -0.0190608005   1e-014   53392.4303   53392.4458   1.22412656e-020  
d  -0.0185344731   1e-014   5616802.63   5616802.87   -4.60484129e-020  
d  -0.0179919269   1e-014   20821757.9   20821758.3   9.72019005e-021  
d  -0.0174273515   1e-014   44948146.1   44948146.6   -2.12204114e-020  
d  -0.0168467249   1e-014   76659337   76659337.5   -4.60765992e-020  
d  -0.0164023487   1e-014   104512887   104512887   1.03809727e-020  
d  -0.0157874946   1e-014   146660054   146660055   -3.08570949e-020  
d  -0.0151520709   1e-014   192927127   192927128   4.17863175e-020  
d  -0.0144962089   1e-014   241808928   241808928   3.0495667e-020  
d  -0.0138185447   1e-014   291882762   291882763   -1.91503266e-020  
d  -0.0132966424   1e-014   329260973   329260973   2.06184513e-020  
d  -0.0125778223   1e-014   378000989   378000989   1.95152261e-020  
d  -0.0118371723   1e-014   423878693   423878693   6.14504608e-020  
d  -0.0111102886   1e-014   463800063   463800063   5.93575263e-020  
d  -0.0105866841   1e-014   489111485   489111486   4.01771085e-020  
d  -0.00991056053   1e-014   517299585   517299585   7.6742154e-020  
d  -0.00926029713   1e-014   539521309   539521309   7.50063133e-020  
d  -0.00863417239   1e-014   556383368   556383368   -5.48613073e-020  
d  -0.0080304857   1e-014   568501284   568501284   -7.2519507e-020  
d  -0.00759593664   1e-014   574779033   574779033   1.5518031e-021  
d  -0.00703554897   1e-014   579966813   579966813   -7.49736213e-020  
d  -0.00649435371   1e-014   582008307   582008307   -3.62627318e-020  
d  -0.00597656208   1e-014   581385410   581385410   -3.74798948e-020  
d  -0.00548503433   1e-014   578609533   578609533   -3.54824368e-020  
d  -0.00500871474   1e-014   574027703   574027704   1.64944235e-020  
d  -0.00467177685   1e-014   569736979   569736980   1.72127069e-020  
d  -0.0042345494   1e-014   562963227   562963227   -3.5252279e-020  
d  -0.0038244311   1e-014   555460734   555460735   -8.59905992e-020  
d  -0.00343505637   1e-014   547392628   547392628   6.8882639e-020  
d  -0.00306941954   1e-014   539048323   539048324   1.55439006e-020  
d  -0.00268480482   1e-014   529539177   529539178   -8.24754668e-020  
d  -0.00227189912   1e-014   518577313   518577314   3.15969274e-020  
d  -0.00182837929   1e-014   506032759   506032760   6.46203849e-020  
d  -0.00147863026   1e-014   495646751   495646751   -3.22617339e-020  
d  -0.000976248095   1e-014   480077170   480077170   -1.53802543e-020  
d  -0.000446499278   1e-014   462973474   462973474   -6.34941643e-020  
d  0.000120834827   1e-014   444058973   444058973   -8.44913519e-022  
d  0.000732918367   1e-014   423174841   423174841   -6.03886691e-020  
d  0.00137091029   1e-014   401115096   401115096   -4.4717376e-020  
d  0.0018958198   1e-014   382905877   382905877   -7.47786206e-020  
d  0.00262070092   1e-014   357907530   357907531   1.48462648e-020  
d  0.0033944278   1e-014   331705498   331705499   -5.5846096e-020  
d  0.00422022982   1e-014   304623729   304623729   -1.51288462e-020  
d  0.00487410345   1e-014   284033240   284033240   -6.93500778e-020  
d  0.00580102007   1e-014   256414172   256414172   9.2466899e-020  
d  0.00678941397   1e-014   229297890   229297890   -7.91139264e-020  
d  0.00757703864   1e-014   209598580   209598580   -1.15663232e-020  
d  0.00869536496   1e-014   184744096   184744096   -1.22440207e-020  
d  0.00989471556   1e-014   162319402   162319402   1.40740761e-022  
d  0.0108565195   1e-014   147547559   147547559   -2.28649802e-020  
d  0.0122266494   1e-014   131386625   131386625   -2.2191935e-020  
d  0.013480972   1e-014   121450460   121450460   -2.1639197e-020  
d  0.0149175052   1e-014   115427274   115427274   -8.2859962e-020  
d  0.0165084875   1e-014   114848294   114848293   -3.99687076e-020  
d  0.0180565039   1e-014   119722214   119722214   -1.11747159e-021  
d  0.019574686   1e-014   128988826   128988825   7.36344709e-020  
d  0.0216425012   1e-014   147513939   147513939   -1.8897848e-019  
d  0.0230753872   1e-014   163582000   163581999   -3.26840764e-020  
d  0.0248463512   1e-014   186308235   186308235   1.5096918e-020  
d  0.0260848327   1e-014   203734817   203734817   -4.42821135e-020  
d  0.0276315424   1e-014   226991224   226991224   9.9098758e-020  
d  0.0287213549   1e-014   244329344   244329344   -1.23795487e-019  
d  0.0300818497   1e-014   267275133   267275133   2.66848113e-020  
d  0.0313447068   1e-014   290604596   290604597   -1.51659371e-019  
d  0.0322256487   1e-014   309158086   309158086   4.92998373e-020  
d  0.0333168229   1e-014   338532614   338532614   -4.68834254e-020  
d  0.0342945542   1e-014   384365733   384365733   4.6101715e-020  
d  0.0349818373   1e-014   473917414   473917415   -9.00317613e-020  
d  0.0361219877   1e-014   1.6851128e+009   1.68511278e+009   -1.29300118e-019  
d  0.0375173168   1e-014   1.2894667e+009   1.2894667e+009   1.43784681e-019  
d  0.0387604024   1e-014   946972645   946972652   -3.96262967e-020  
d  0.040728611   1e-014   631735960   631735965   9.31657222e-020  
d  0.0425271015   1e-014   517827614   517827615   -3.50108681e-020  
d  0.0446193464   1e-014   483819277   483819276   9.71148412e-020  
d  0.0471031901   1e-014   480572941   480572939   9.59933926e-022  
d  0.0500985378   1e-014   460943949   460943948   -2.69569356e-020  
d  0.0537974019   1e-014   398988467   398988466   7.04358792e-020  
d  0.0585375176   1e-014   308899196   308899197   3.97170879e-020  
d  0.0625692386   1e-014   260439573   260439573   -1.70442398e-020  
d  0.0679762499   1e-014   244604539   244604539   -1.41596415e-020  
d  0.0746666739   1e-014   267585090   267585090   2.43413403e-026  
d  0.0831138271   1e-014   311769101   311769100   -3.99719851e-020  
d  0.0921963734   1e-014   365379029   365379029   -1.11424421e-020  
d  0.10127892   1.6304585e-014   397808665   397808666   2.03456819e-021  
d  0.110361466   3.45343316e-014   348144819   348144820   1.47654948e-021  
d  0.122471528   8.7272954e-014   162106326   162106326   8.87253394e-021  
d  0.131554074   1.65251088e-013   56996160.7   56996160.2   1.83806078e-021  
d  0.141309983   3.17128118e-013   330934883   330934891   -2.15676391e-022  
d  0.152746682   6.58114841e-013   617030279   617030277   2.98238128e-021  
d  0.164856744   1.40603059e-012   506137499   506137501   -1.62974885e-022  
d  0.176966806   3.01981227e-012   374457260   374457259   -4.76267902e-023  
d  0.189076867   6.61320634e-012   415629151   415629150   -3.85499511e-022  
d  0.201186929   1.49079118e-011   294278021   294278022   1.91651508e-024  
d  0.213296991   3.47451021e-011   144792618   144792619   -2.20398832e-022  
d  0.225407053   8.38183697e-011   152490961   152490961   8.57023307e-023  
d  0.237517114   2.09125294e-010   273053254   273053253   1.96304066e-023  
d  0.249627176   5.38595888e-010   356386481   356386480   -3.1942379e-023  
d  0.261737238   1.44702239e-009   335500745   335500744   -2.10251104e-023  
d  0.2738473   3.29033535e-009   303801567   303801567   -8.98964741e-024  
d  0.285957361   7.50261861e-009   579828203   579828204   -7.63729717e-024  
d  0.298067423   1.79975673e-008   303633697   303633699   -5.03781324e-025  
d  0.310177485   4.47322076e-008   284854770   284854768   -6.30715471e-025  
d  0.322287547   1.13852666e-007   426490309   426490308   7.88630501e-025  
d  0.334397608   2.93765316e-007   398732486   398732486   4.9492049e-025  
